Date,weekday,Holiday,working _day,holiday_sequence,trans_date_set,trans_month,trans_year,prevweek_mean,total_amount_withdrawn
05/05/2015,3,NAH,W,WWW,5,5,2015,37564.13333,56346.2
06/05/2015,4,NAH,W,WWW,6,5,2015,35367.06667,53050.6
07/05/2015,5,NAH,W,WWW,7,5,2015,47122.8,70684.2
08/05/2015,6,NAH,W,WWH,8,5,2015,56289.13333,84433.7
09/05/2015,7,OH,H,WHH,9,5,2015,36786.6,55179.9
10/05/2015,1,O,H,HHW,10,5,2015,43420.6,65130.9
11/05/2015,2,NAH,W,HWW,11,5,2015,48670.73333,73006.1
12/05/2015,3,NAH,W,WWW,12,5,2015,28098.2,42147.3
13/05/2015,4,NAH,W,WWW,13,5,2015,26742.86667,40114.3
14/05/2015,5,NAH,W,WWW,14,5,2015,39190.53333,58785.8
15/05/2015,6,NAH,W,WWH,15,5,2015,38955.13333,58432.7
16/05/2015,7,NAH,H,WHH,16,5,2015,47072.86667,70609.3
17/05/2015,1,NAH,H,HHW,17,5,2015,36066.13333,54099.2
18/05/2015,2,NAH,W,HWW,18,5,2015,41993.93333,62990.9
19/05/2015,3,NAH,W,WWW,19,5,2015,24781.2,37171.8
20/05/2015,4,NAH,W,WWW,20,5,2015,62823.26667,94234.9
21/05/2015,5,NAH,W,WWW,21,5,2015,37678.26667,56517.4
22/05/2015,6,NAH,W,WWH,22,5,2015,39083.53333,58625.3
23/05/2015,7,NAH,H,WHH,23,5,2015,53813.86667,80720.8
24/05/2015,1,NAH,H,HHW,24,5,2015,52629.73333,78944.6
25/05/2015,2,NAH,W,HWW,25,5,2015,37207.46667,55811.2
26/05/2015,3,NAH,W,WWW,26,5,2015,27470.46667,41205.7
27/05/2015,4,NAH,W,WWW,27,5,2015,37949.33333,56924
28/05/2015,5,NAH,W,WWW,28,5,2015,37000,47272.6
29/05/2015,6,NAH,W,WWH,29,5,2015,59292.26667,88938.4
30/05/2015,7,NAH,H,WHH,30,5,2015,51210.2,76815.3
31/05/2015,1,NAH,H,HHW,31,5,2015,52986.4,79479.6
01/06/2015,2,NAH,W,HWW,1,6,2015,54156.26667,81234.4
02/06/2015,3,NAH,W,WWW,2,6,2015,12019.66667,18029.5
03/06/2015,4,NAH,W,WWW,3,6,2015,28947.06667,43420.6
04/06/2015,5,NAH,W,WWW,4,6,2015,52765.26667,79147.9
05/06/2015,6,NAH,W,WWH,5,6,2015,61974.4,92961.6
06/06/2015,7,NAH,H,WHH,6,6,2015,48934.66667,73402
07/06/2015,1,NAH,H,HHW,7,6,2015,43927.06667,65890.6
08/06/2015,2,NAH,W,HWW,8,6,2015,45310.93333,67966.4
09/06/2015,3,NAH,W,WWW,9,6,2015,29810.2,44715.3
10/06/2015,4,NAH,W,WWW,10,6,2015,42065.26667,63097.9
11/06/2015,5,NAH,W,WWW,11,6,2015,42272.13333,63408.2
12/06/2015,6,NAH,W,WWH,12,6,2015,39276.13333,58914.2
13/06/2015,7,NAH,H,WHH,13,6,2015,35645.26667,53467.9
14/06/2015,1,NAH,H,HHW,14,6,2015,34696.53333,52044.8
15/06/2015,2,NAH,W,HWW,15,6,2015,46851.73333,70277.6
16/06/2015,3,NAH,W,WWW,16,6,2015,33400,50760.8
17/06/2015,4,NAH,W,WWW,17,6,2015,48114.33333,72171.5
18/06/2015,5,NAH,W,WWW,18,6,2015,21628.26667,32442.4
19/06/2015,6,NAH,W,WWH,19,6,2015,32413.86667,48620.8
20/06/2015,7,NAH,H,WHH,20,6,2015,27984.06667,41976.1
21/06/2015,1,O,H,HHW,21,6,2015,40945.33333,61418
22/06/2015,2,NAH,W,HWW,22,6,2015,34710.8,52066.2
23/06/2015,3,NAH,W,WWW,23,6,2015,37735.33333,56603
24/06/2015,4,NAH,W,WWW,24,6,2015,45817.4,68726.1
25/06/2015,5,NAH,W,WWW,25,6,2015,28676,43014
26/06/2015,6,NAH,W,WWH,26,6,2015,33740.66667,50611
27/06/2015,7,NAH,H,WHH,27,6,2015,34475.4,51713.1
28/06/2015,1,NAH,H,HHW,28,6,2015,43156.66667,64735
29/06/2015,2,NAH,W,HWW,29,6,2015,61097,91645.5
30/06/2015,3,NAH,W,WWW,30,6,2015,47707.73333,71561.6
01/07/2015,4,NAH,W,WWW,1,7,2015,74871.46667,112307.2
02/07/2015,5,NAH,W,WWW,2,7,2015,46295.33333,69443
03/07/2015,6,NAH,W,WWH,3,7,2015,64727.86667,97091.8
04/07/2015,7,NAH,H,WHH,4,7,2015,31500,46566.4
05/07/2015,1,NAH,H,HHW,5,7,2015,52430,78645
06/07/2015,2,NAH,W,HWW,6,7,2015,52679.66667,79019.5
07/07/2015,3,NAH,W,WWW,7,7,2015,24902.46667,37353.7
08/07/2015,4,NAH,W,WWW,8,7,2015,43684.53333,65526.8
09/07/2015,5,NAH,W,WWW,9,7,2015,39846.8,59770.2
10/07/2015,6,NAH,W,WWH,10,7,2015,48827.66667,73241.5
11/07/2015,7,NAH,H,WHH,11,7,2015,27991.2,41986.8
12/07/2015,1,NAH,H,HHW,12,7,2015,31550.73333,47326.1
13/07/2015,2,NAH,W,HWW,13,7,2015,32100,48150
14/07/2015,3,NAH,W,WWW,14,7,2015,21984.93333,32977.4
15/07/2015,4,NAH,W,WWW,15,7,2015,31165.53333,46748.3
16/07/2015,5,NAH,W,WWW,16,7,2015,27884.2,41826.3
17/07/2015,6,OH,W,WWH,17,7,2015,33833.4,50750.1
18/07/2015,7,OH,H,WHH,18,7,2015,40681.4,61022.1
19/07/2015,1,R-M,H,HHW,19,7,2015,55304.73333,82957.1
20/07/2015,2,NAH,W,HWW,20,7,2015,39597.13333,59395.7
21/07/2015,3,NAH,W,WWW,21,7,2015,43527.6,65291.4
22/07/2015,4,NAH,W,WWW,22,7,2015,51780.86667,77671.3
23/07/2015,5,NAH,W,WWW,23,7,2015,23083.46667,34625.2
24/07/2015,6,NAH,W,WWH,24,7,2015,37293.06667,55939.6
25/07/2015,7,NAH,H,WHH,25,7,2015,22200,33373.3
26/07/2015,1,NAH,H,HHW,26,7,2015,33726.4,50589.6
27/07/2015,2,NAH,W,HWW,27,7,2015,43563.26667,65344.9
28/07/2015,3,NAH,W,WWW,28,7,2015,41972.53333,62958.8
29/07/2015,4,NAH,W,WWW,29,7,2015,74764.46667,112146.7
30/07/2015,5,NAH,W,WWW,30,7,2015,48043,72064.5
31/07/2015,6,O,W,WWH,31,7,2015,53870.93333,80806.4
01/08/2015,7,NAH,H,WHH,1,8,2015,40774.13333,61161.2
02/08/2015,1,O,H,HHW,2,8,2015,42992.6,64488.9
03/08/2015,2,NAH,W,HWW,3,8,2015,60148.26667,90222.4
04/08/2015,3,NAH,W,WWW,4,8,2015,53756.8,80635.2
05/08/2015,4,NAH,W,WWW,5,8,2015,59042.6,88563.9
06/08/2015,5,NAH,W,WWW,6,8,2015,45995.73333,68993.6
07/08/2015,6,NAH,W,WWH,7,8,2015,40724.2,61086.3
08/08/2015,7,NAH,H,WHH,8,8,2015,39632.8,59449.2
09/08/2015,1,NAH,H,HHW,9,8,2015,38805.33333,58208
10/08/2015,2,NAH,W,HWW,10,8,2015,50782.2,76173.3
11/08/2015,3,NAH,W,WWW,11,8,2015,34610.93333,51916.4
12/08/2015,4,NAH,W,WWW,12,8,2015,26550.26667,39825.4
13/08/2015,5,NAH,W,WWW,13,8,2015,53435.8,80153.7
14/08/2015,6,NAH,W,WWH,14,8,2015,46252.53333,69378.8
15/08/2015,7,NH,H,WHH,15,8,2015,37614.06667,56421.1
16/08/2015,1,NAH,H,HHW,16,8,2015,41537.4,62306.1
17/08/2015,2,NAH,W,HWW,17,8,2015,53599.86667,80399.8
18/08/2015,3,OH,W,WWW,18,8,2015,22562.73333,33844.1
19/08/2015,4,NAH,W,WWW,19,8,2015,29175.33333,43763
20/08/2015,5,NAH,W,WWW,20,8,2015,31600.66667,47401
21/08/2015,6,NAH,W,WWH,21,8,2015,31529.33333,47294
22/08/2015,7,NAH,H,WHH,22,8,2015,36515.53333,54773.3
23/08/2015,1,NAH,H,HHW,23,8,2015,39354.6,59031.9
24/08/2015,2,NAH,W,HWW,24,8,2015,52023.4,78035.1
25/08/2015,3,NAH,W,WWW,25,8,2015,39040.73333,58561.1
26/08/2015,4,NAH,W,WWW,26,8,2015,31700.53333,47550.8
27/08/2015,5,NAH,W,WWW,27,8,2015,36208.8,54313.2
28/08/2015,6,OH,W,WWH,28,8,2015,33198.53333,49797.8
29/08/2015,7,OH,H,WHH,29,8,2015,22512.8,33769.2
30/08/2015,1,NAH,H,HHW,30,8,2015,47800,71005.2
31/08/2015,2,NAH,W,HWW,31,8,2015,52200,78516.6
01/09/2015,3,NAH,W,WWW,1,9,2015,28326.46667,42489.7
02/09/2015,4,NAH,W,WWW,2,9,2015,59071.13333,88606.7
03/09/2015,5,NAH,W,WWW,3,9,2015,52979.26667,79468.9
04/09/2015,6,NAH,W,WWH,4,9,2015,56710,85065
05/09/2015,7,NH,H,WHH,5,9,2015,45660.46667,68490.7
06/09/2015,1,NAH,H,HHW,6,9,2015,26436.13333,39654.2
07/09/2015,2,NAH,W,HWW,7,9,2015,31693.4,47540.1
08/09/2015,3,NAH,W,WWW,8,9,2015,22320.2,33480.3
09/09/2015,4,NAH,W,WWW,9,9,2015,33441.06667,50161.6
10/09/2015,5,NAH,W,WWW,10,9,2015,30609.13333,45913.7
11/09/2015,6,NAH,W,WWH,11,9,2015,21392.86667,32089.3
12/09/2015,7,NAH,H,WHH,12,9,2015,38263.2,57394.8
13/09/2015,1,NAH,H,HHW,13,9,2015,28540.46667,42810.7
14/09/2015,2,NAH,W,HWW,14,9,2015,23953.73333,35930.6
15/09/2015,3,NAH,W,WWW,15,9,2015,21136.06667,31704.1
16/09/2015,4,NAH,W,WWW,16,9,2015,43955.6,65933.4
17/09/2015,5,OH,W,WWW,17,9,2015,28462,42693
18/09/2015,6,NAH,W,WWH,18,9,2015,41223.53333,61835.3
19/09/2015,7,NAH,H,WHH,19,9,2015,25487.4,38231.1
20/09/2015,1,NAH,H,HHW,20,9,2015,23832.46667,35748.7
21/09/2015,2,NAH,W,HWW,21,9,2015,43670.26667,65505.4
22/09/2015,3,NAH,W,WWW,22,9,2015,27413.4,41120.1
23/09/2015,4,NAH,W,WWW,23,9,2015,27399.13333,41098.7
24/09/2015,5,NAH,W,WWW,24,9,2015,36629.66667,54944.5
25/09/2015,6,NH,W,WWH,25,9,2015,32827.6,49241.4
26/09/2015,7,NAH,H,WHH,26,9,2015,35267.2,52900.8
27/09/2015,1,NAH,H,HHW,27,9,2015,33555.2,50332.8
28/09/2015,2,NAH,W,HWW,28,9,2015,56246.33333,84369.5
29/09/2015,3,NAH,W,WWW,29,9,2015,54156.26667,81234.4
30/09/2015,4,NAH,W,WWW,30,9,2015,24231.93333,36347.9
01/10/2015,5,NAH,W,WWW,1,10,2015,45824.53333,68736.8
02/10/2015,6,NH,W,WWH,2,10,2015,59912.86667,89869.3
03/10/2015,7,NAH,H,WHH,3,10,2015,59934.26667,89901.4
04/10/2015,1,NAH,H,HHW,4,10,2015,27991.2,41986.8
05/10/2015,2,NAH,W,HWW,5,10,2015,52044.8,78067.2
06/10/2015,3,NAH,W,WWW,6,10,2015,34696.53333,52044.8
07/10/2015,4,NAH,W,WWW,7,10,2015,47236.93333,70855.4
08/10/2015,5,NAH,W,WWW,8,10,2015,37400.06667,56100.1
09/10/2015,6,NAH,W,WWH,9,10,2015,33712.13333,50568.2
10/10/2015,7,NAH,H,WHH,10,10,2015,32749.13333,49123.7
11/10/2015,1,NAH,H,HHW,11,10,2015,43021.13333,64531.7
12/10/2015,2,NAH,W,HWW,12,10,2015,42172.26667,63258.4
13/10/2015,3,R-H,W,WWW,13,10,2015,37656.86667,56485.3
14/10/2015,4,NAH,W,WWW,14,10,2015,33284.13333,49926.2
15/10/2015,5,NAH,W,WWW,15,10,2015,42450.46667,63675.7
16/10/2015,6,NAH,W,WWH,16,10,2015,44326.53333,66489.8
17/10/2015,7,NAH,H,WHH,17,10,2015,54541.46667,81812.2
18/10/2015,1,NAH,H,HHW,18,10,2015,68080.53333,102120.8
19/10/2015,2,R-H,W,HWW,19,10,2015,67000,101436
20/10/2015,3,OH,W,WWW,20,10,2015,44833,67249.5
21/10/2015,4,OH,W,WWW,21,10,2015,47493.73333,71240.6
22/10/2015,5,NH,W,WWW,22,10,2015,33961.8,50942.7
23/10/2015,6,NAH,W,WWH,23,10,2015,14380.8,21571.2
24/10/2015,7,NH,H,WHH,24,10,2015,32656.4,48984.6
25/10/2015,1,NAH,H,HHW,25,10,2015,36643.93333,54965.9
26/10/2015,2,NAH,W,HWW,26,10,2015,31122.73333,46684.1
27/10/2015,3,OH,W,WWW,27,10,2015,19367,29050.5
28/10/2015,4,NAH,W,WWW,28,10,2015,33426.8,50140.2
29/10/2015,5,NAH,W,WWW,29,10,2015,35795.06667,53692.6
30/10/2015,6,OH,W,WWH,30,10,2015,64200,96300
31/10/2015,7,O,H,WHH,31,10,2015,36672.46667,55008.7
01/11/2015,1,NAH,H,HHW,1,11,2015,31158.4,46737.6
02/11/2015,2,NAH,W,HWW,2,11,2015,64421.13333,96631.7
03/11/2015,3,NAH,W,WWW,3,11,2015,37728.2,56592.3
04/11/2015,4,NAH,W,WWW,4,11,2015,28476.26667,42714.4
05/11/2015,5,NAH,W,WWW,5,11,2015,41744.26667,62616.4
06/11/2015,6,NAH,W,WWH,6,11,2015,46017.13333,69025.7
07/11/2015,7,NAH,H,WHH,7,11,2015,36265.86667,54398.8
08/11/2015,1,NAH,H,HHW,8,11,2015,37535.6,56303.4
09/11/2015,2,NAH,W,HWW,9,11,2015,25993.86667,38990.8
10/11/2015,3,OH,W,WWW,10,11,2015,22776.73333,34165.1
11/11/2015,4,NH,W,WWW,11,11,2015,37828.06667,56742.1
12/11/2015,5,OH,W,WWW,12,11,2015,37514.2,56271.3
13/11/2015,6,OH,W,WWH,13,11,2015,33598,50397
14/11/2015,7,NAH,H,WHH,14,11,2015,24267.6,36401.4
15/11/2015,1,NAH,H,HHW,15,11,2015,15864.53333,23796.8
16/11/2015,2,NAH,W,HWW,16,11,2015,27563.2,41344.8
17/11/2015,3,OH,W,WWW,17,11,2015,28476.26667,42714.4
18/11/2015,4,NAH,W,WWW,18,11,2015,44426.4,66639.6
19/11/2015,5,NAH,W,WWW,19,11,2015,22241.73333,33362.6
20/11/2015,6,NAH,W,WWH,20,11,2015,37178.93333,55768.4
21/11/2015,7,NAH,H,WHH,21,11,2015,25658.6,38487.9
22/11/2015,1,NAH,H,HHW,22,11,2015,17298.33333,25947.5
23/11/2015,2,NAH,W,HWW,23,11,2015,33020.2,49530.3
24/11/2015,3,OH,W,WWW,24,11,2015,17783.4,26675.1
25/11/2015,4,NH,W,WWW,25,11,2015,30509.26667,45763.9
26/11/2015,5,NAH,W,WWW,26,11,2015,31144.13333,46716.2
27/11/2015,6,NAH,W,WWH,27,11,2015,31336.73333,47005.1
28/11/2015,7,NAH,H,WHH,28,11,2015,39953.8,59930.7
29/11/2015,1,NAH,H,HHW,29,11,2015,44600,66971.3
30/11/2015,2,NAH,W,HWW,30,11,2015,52950.73333,79426.1
01/12/2015,3,NAH,W,WWW,1,12,2015,37977.86667,56966.8
02/12/2015,4,NAH,W,WWW,2,12,2015,42693,64039.5
03/12/2015,5,NAH,W,WWW,3,12,2015,56931.13333,85396.7
04/12/2015,6,NAH,W,WWH,4,12,2015,47814.73333,71722.1
05/12/2015,7,NAH,H,WHH,5,12,2015,41130.8,61696.2
06/12/2015,1,NAH,H,HHW,6,12,2015,42079.53333,63119.3
07/12/2015,2,O,W,HWW,7,12,2015,37728.2,56592.3
08/12/2015,3,NAH,W,WWW,8,12,2015,21449.93333,32174.9
09/12/2015,4,NAH,W,WWW,9,12,2015,31743.33333,47615
10/12/2015,5,NAH,W,WWW,10,12,2015,39425.93333,59138.9
11/12/2015,6,NAH,W,WWH,11,12,2015,32927.46667,49391.2
12/12/2015,7,NAH,H,WHH,12,12,2015,36936.4,55404.6
13/12/2015,1,NAH,H,HHW,13,12,2015,23839.6,35759.4
14/12/2015,2,O,W,HWW,14,12,2015,57437.6,86156.4
15/12/2015,3,NAH,W,WWW,15,12,2015,44483.46667,66725.2
16/12/2015,4,NAH,W,WWW,16,12,2015,45646.2,68469.3
17/12/2015,5,NAH,W,WWW,17,12,2015,37321.6,55982.4
18/12/2015,6,NAH,W,WWH,18,12,2015,27313.53333,40970.3
19/12/2015,7,NAH,H,WHH,19,12,2015,24117.8,36176.7
20/12/2015,1,NAH,H,HHW,20,12,2015,34075.93333,51113.9
21/12/2015,2,NAH,W,HWW,21,12,2015,42072.4,63108.6
22/12/2015,3,NAH,W,WWW,22,12,2015,14395.06667,21592.6
23/12/2015,4,NAH,W,WWW,23,12,2015,40082.2,60123.3
24/12/2015,5,OH,W,WWW,24,12,2015,28276.53333,42414.8
25/12/2015,6,NH,W,WWH,25,12,2015,33433.93333,50150.9
26/12/2015,7,NAH,H,WHH,26,12,2015,13503.4,20255.1
27/12/2015,1,NAH,H,HHW,27,12,2015,27242.2,40863.3
28/12/2015,2,NAH,W,HWW,28,12,2015,66596.8,99895.2
29/12/2015,3,NAH,W,WWW,29,12,2015,40010.86667,60016.3
30/12/2015,4,NAH,W,WWW,30,12,2015,45952.93333,68929.4
31/12/2015,5,O,W,WWW,31,12,2015,62713.27067,94069.906
01/01/2016,6,OH,W,WWH,1,1,2016,60099.76,90149.64
02/01/2016,7,NAH,H,WHH,2,1,2016,54890.144,82335.216
03/01/2016,1,NAH,H,HHW,3,1,2016,60696.392,91044.588
04/01/2016,2,NAH,W,HWW,4,1,2016,41858.828,62788.242
05/01/2016,3,NAH,W,WWW,5,1,2016,57676.852,86515.278
06/01/2016,4,NAH,W,WWW,6,1,2016,54700.968,82051.452
07/01/2016,5,NAH,W,WWW,7,1,2016,51092.072,76638.108
08/01/2016,6,NAH,W,WWH,8,1,2016,36816.56,55224.84
09/01/2016,7,NAH,H,WHH,9,1,2016,47119.376,70679.064
10/01/2016,1,NAH,H,HHW,10,1,2016,36838.388,55257.582
11/01/2016,2,NAH,W,HWW,11,1,2016,32843.864,49265.796
12/01/2016,3,NAH,W,WWW,12,1,2016,14500,21882.57
13/01/2016,4,NAH,W,WWW,13,1,2016,14937.628,22406.442
14/01/2016,5,NAH,W,WWW,14,1,2016,16145.444,24218.166
15/01/2016,6,OH,W,WWH,15,1,2016,29482.352,44223.528
16/01/2016,7,OH,H,WHH,16,1,2016,39123.052,58684.578
17/01/2016,1,NAH,H,HHW,17,1,2016,41145.78,61718.67
18/01/2016,2,NAH,W,HWW,18,1,2016,32771.104,49156.656
19/01/2016,3,NAH,W,WWW,19,1,2016,33149.456,49724.184
20/01/2016,4,NAH,W,WWW,20,1,2016,25618.796,38428.194
21/01/2016,5,NAH,W,WWW,21,1,2016,36299.964,54449.946
22/01/2016,6,NAH,W,WWH,22,1,2016,31963.468,47945.202
23/01/2016,7,NAH,H,WHH,23,1,2016,18500,27874.356
24/01/2016,1,NAH,H,HHW,24,1,2016,33578.74,50368.11
25/01/2016,2,NAH,W,HWW,25,1,2016,24469.188,36703.782
26/01/2016,3,NH,W,WWW,26,1,2016,31141.28,46711.92
27/01/2016,4,NAH,W,WWW,27,1,2016,21566.064,32349.096
28/01/2016,5,NAH,W,WWW,28,1,2016,37478.676,56218.014
29/01/2016,6,NAH,W,WWH,29,1,2016,45969.768,68954.652
30/01/2016,7,NAH,H,WHH,30,1,2016,52016.124,78024.186
31/01/2016,1,NAH,H,HHW,31,1,2016,43146.68,64720.02
01/02/2016,2,NAH,W,HWW,1,2,2016,44798.332,67197.498
02/02/2016,3,NAH,W,WWW,2,2,2016,73276.596,109914.894
03/02/2016,4,NAH,W,WWW,3,2,2016,36372.724,54559.086
04/02/2016,5,NAH,W,WWW,4,2,2016,45314.928,67972.392
05/02/2016,6,NAH,W,WWH,5,2,2016,45125.752,67688.628
06/02/2016,7,NAH,H,WHH,6,2,2016,47228.516,70842.774
07/02/2016,1,NAH,H,HHW,7,2,2016,36998.46,55497.69
08/02/2016,2,O,W,HWW,8,2,2016,33651.5,50477.25
09/02/2016,3,NAH,W,WWW,9,2,2016,26000,38973.894
10/02/2016,4,NAH,W,WWW,10,2,2016,26149.944,39224.916
11/02/2016,5,NAH,W,WWW,11,2,2016,30057.156,45085.734
12/02/2016,6,OH,W,WWH,12,2,2016,36372.724,54559.086
13/02/2016,7,NAH,H,WHH,13,2,2016,23086.748,34630.122
14/02/2016,1,O,H,HHW,14,2,2016,40010.724,60016.086
15/02/2016,2,NAH,W,HWW,15,2,2016,35230.392,52845.588
16/02/2016,3,NAH,W,WWW,16,2,2016,32116.264,48174.396
17/02/2016,4,NAH,W,WWW,17,2,2016,29635.148,44452.722
18/02/2016,5,NAH,W,WWW,18,2,2016,33207.664,49811.496
19/02/2016,6,OH,W,WWH,19,2,2016,34866.592,52299.888
20/02/2016,7,NAH,H,WHH,20,2,2016,27626.972,41440.458
21/02/2016,1,NAH,H,HHW,21,2,2016,28492.816,42739.224
22/02/2016,2,OH,W,HWW,22,2,2016,24687.468,37031.202
23/02/2016,3,NAH,W,WWW,23,2,2016,34240.856,51361.284
24/02/2016,4,NAH,W,WWW,24,2,2016,589.356,884.034
25/02/2016,5,NAH,W,WWW,25,2,2016,41676.928,62515.392
26/02/2016,6,NAH,W,WWH,26,2,2016,53114.8,79672.2
27/02/2016,7,NAH,H,WHH,27,2,2016,44441.808,66662.712
28/02/2016,1,NAH,H,HHW,28,2,2016,55792.368,83688.552
29/02/2016,2,NAH,W,HWW,29,2,2016,53762.364,80643.546
01/03/2016,3,NAH,W,WWW,1,3,2016,73167.456,109751.184
02/03/2016,4,NAH,W,WWW,2,3,2016,48647.336,72971.004
03/03/2016,5,NAH,W,WWW,3,3,2016,46922.924,70384.386
04/03/2016,6,OH,W,WWH,4,3,2016,69151.104,103726.656
05/03/2016,7,NAH,H,WHH,5,3,2016,45176.684,67765.026
06/03/2016,1,NAH,H,HHW,6,3,2016,38555.524,57833.286
07/03/2016,2,NH,W,HWW,7,3,2016,32094.436,48141.654
08/03/2016,3,NAH,W,WWW,8,3,2016,36591.004,54886.506
09/03/2016,4,NAH,W,WWW,9,3,2016,21958.968,32938.452
10/03/2016,5,NAH,W,WWW,10,3,2016,41240.368,61860.552
11/03/2016,6,NAH,W,WWH,11,3,2016,37325.88,55988.82
12/03/2016,7,NAH,H,WHH,12,3,2016,38242.656,57363.984
13/03/2016,1,NAH,H,HHW,13,3,2016,28776.58,43164.87
14/03/2016,2,NAH,W,HWW,14,3,2016,38824.736,58237.104
15/03/2016,3,NAH,W,WWW,15,3,2016,39500,59372.16
16/03/2016,4,NAH,W,WWW,16,3,2016,28754.752,43132.128
17/03/2016,5,NAH,W,WWW,17,3,2016,24447.36,36671.04
18/03/2016,6,NAH,W,WWH,18,3,2016,20991.26,31486.89
19/03/2016,7,NAH,H,WHH,19,3,2016,33855.228,50782.842
20/03/2016,1,NAH,H,HHW,20,3,2016,26622.884,39934.326
21/03/2016,2,NAH,W,HWW,21,3,2016,28390.952,42586.428
22/03/2016,3,NAH,W,WWW,22,3,2016,23319.58,34979.37
23/03/2016,4,OH,W,WWW,23,3,2016,24207.252,36310.878
24/03/2016,5,R-C,W,WWW,24,3,2016,29846.152,44769.228
25/03/2016,6,NH,W,WWH,25,3,2016,39203.088,58804.632
26/03/2016,7,NAH,H,WHH,26,3,2016,34568.276,51852.414
27/03/2016,1,OH,H,HHW,27,3,2016,33214.94,49822.41
28/03/2016,2,NAH,W,HWW,28,3,2016,33818.848,50728.272
29/03/2016,3,NAH,W,WWW,29,3,2016,56490.864,84736.296
30/03/2016,4,NAH,W,WWW,30,3,2016,32414.58,48621.87
31/03/2016,5,NAH,W,WWW,31,3,2016,44274.46,66411.69
01/04/2016,6,NAH,W,WWH,1,4,2016,53420.392,80130.588
02/04/2016,7,NAH,H,WHH,2,4,2016,46457.26,69685.89
03/04/2016,1,NAH,H,HHW,3,4,2016,50058.88,75088.32
04/04/2016,2,NAH,W,HWW,4,4,2016,56338.068,84507.102
05/04/2016,3,NAH,W,WWW,5,4,2016,43000,65724.108
06/04/2016,4,NAH,W,WWW,6,4,2016,32181.748,48272.622
07/04/2016,5,NAH,W,WWW,7,4,2016,49411.316,74116.974
08/04/2016,6,OH,W,WWH,8,4,2016,40687.392,61031.088
09/04/2016,7,NAH,H,WHH,9,4,2016,26368.224,39552.336
10/04/2016,1,NAH,H,HHW,10,4,2016,21005.812,31508.718
11/04/2016,2,NAH,W,HWW,11,4,2016,36983.908,55475.862
12/04/2016,3,NAH,W,WWW,12,4,2016,37500.504,56250.756
13/04/2016,4,OH,W,WWW,13,4,2016,39188.536,58782.804
14/04/2016,5,OH,W,WWW,14,4,2016,31323.18,46984.77
15/04/2016,6,NH,W,WWH,15,4,2016,49003.86,73505.79
16/04/2016,7,NAH,H,WHH,16,4,2016,38570.076,57855.114
17/04/2016,1,NAH,H,HHW,17,4,2016,26310.016,39465.024
18/04/2016,2,NAH,W,HWW,18,4,2016,28943.928,43415.892
19/04/2016,3,NAH,W,WWW,19,4,2016,40185.348,60278.022
20/04/2016,4,NH,W,WWW,20,4,2016,20249.108,30373.662
21/04/2016,5,OH,W,WWW,21,4,2016,18313.692,27470.538
22/04/2016,6,NAH,W,WWH,22,4,2016,24512.844,36769.266
23/04/2016,7,O,H,WHH,23,4,2016,29264.072,43896.108
24/04/2016,1,NAH,H,HHW,24,4,2016,25757.04,38635.56
25/04/2016,2,NAH,W,HWW,25,4,2016,27830.7,41746.05
26/04/2016,3,NAH,W,WWW,26,4,2016,59197.536,88796.304
27/04/2016,4,NAH,W,WWW,27,4,2016,46275.36,69413.04
28/04/2016,5,NAH,W,WWW,28,4,2016,26310.016,39465.024
29/04/2016,6,NAH,W,WWH,29,4,2016,64836.436,97254.654
30/04/2016,7,NAH,H,WHH,30,4,2016,38133.516,57200.274
01/05/2016,1,O,H,HHW,1,5,2016,53151.18,79726.77
02/05/2016,2,NAH,W,HWW,2,5,2016,47577.764,71366.646
03/05/2016,3,NAH,W,WWW,3,5,2016,51615.944,77423.916
04/05/2016,4,NAH,W,WWW,4,5,2016,38315.416,57473.124
05/05/2016,5,NAH,W,WWW,5,5,2016,36074.408,54111.612
06/05/2016,6,NAH,W,WWH,6,5,2016,48065.256,72097.884
07/05/2016,7,NAH,H,WHH,7,5,2016,57414.916,86122.374
08/05/2016,1,O,H,HHW,8,5,2016,37000,56283.498
09/05/2016,2,NAH,W,HWW,9,5,2016,44289.012,66433.518
10/05/2016,3,NAH,W,WWW,10,5,2016,49644.148,74466.222
11/05/2016,4,NAH,W,WWW,11,5,2016,28660.164,42990.246
12/05/2016,5,NAH,W,WWW,12,5,2016,27277.724,40916.586
13/05/2016,6,NAH,W,WWH,13,5,2016,39974.344,59961.516
14/05/2016,7,NAH,H,WHH,14,5,2016,39734.236,59601.354
15/05/2016,1,NAH,H,HHW,15,5,2016,48014.324,72021.486
16/05/2016,2,NAH,W,HWW,16,5,2016,36787.456,55181.184
17/05/2016,3,NAH,W,WWW,17,5,2016,42833.812,64250.718
18/05/2016,4,NAH,W,WWW,18,5,2016,25276.824,37915.236
19/05/2016,5,NAH,W,WWW,19,5,2016,64079.732,96119.598
20/05/2016,6,NAH,W,WWH,20,5,2016,38431.832,57647.748
21/05/2016,7,NH,H,WHH,21,5,2016,39865.204,59797.806
22/05/2016,1,NAH,H,HHW,22,5,2016,54890.144,82335.216
23/05/2016,2,NAH,W,HWW,23,5,2016,53682.328,80523.492
24/05/2016,3,NAH,W,WWW,24,5,2016,37951.616,56927.424
25/05/2016,4,NAH,W,WWW,25,5,2016,28019.876,42029.814
